# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,364698097177665017356341106841923616768.0000000,27366713800251671229127916889101790973289679921610752.0000000,17903385563074107673198375653808102749083397651431424.0000000,105294001925330421667075388835943560629099597727268864.0000000,1941642953742605122752769030659834601605341185572864.0000000,74333246490378718097794900165986610999809368465080320.0000000,27366713800251671229127916889101790973289679921610752.0000000,27366713800251671229127916889101790973289679921610752.0000000,32260944129932853268651503688105577085314569479389184.0000000,20403612583605374628187351495241693428432282666926080.0000000,545553164830693186765986530350901985705916295611940864.0000000,27366713800251671229127916889101790973289679921610752.0000000,17903385563074107673198375653808102749083397651431424.0000000,105294001925330421667075388835943560629099597727268864.0000000,1941642953742605122752769030659834601605341185572864.0000000,74333246490378718097794900165986610999809368465080320.0000000,27366713800251671229127916889101790973289679921610752.0000000,27366713800251671229127916889101790973289679921610752.0000000,32260944129932853268651503688105577085314569479389184.0000000,20403612583605374628187351495241693428432282666926080.0000000,545553164830693186765986530350901985705916295611940864.0000000
1.3825000,1.3825000,1.3825000,-0.0006300,0.0001140,-0.0423960,-0.0006300,-0.0337208,-0.0410827,-0.0001483,-0.0010847,-0.0080159,-0.0114888,-0.0007427,-0.0004697,-0.0080184,-0.0006325,-0.7757664,-0.6612340,-0.0001488,-0.0010893,-0.3882641,-0.3305035,-0.0007457,-0.0004716,-0.0080527
1.3850000,1.3850000,1.3850000,-0.0006232,0.0001135,-0.0421660,-0.0006232,-0.0334601,-0.0407980,-0.0001467,-0.0010730,-0.0079484,-0.0114111,-0.0007346,-0.0004646,-0.0079316,-0.0006257,-0.7728809,-0.6589622,-0.0001472,-0.0010775,-0.3868172,-0.3293688,-0.0007376,-0.0004665,-0.0079653
1.3875000,1.3875000,1.3875000,-0.0006164,0.0001130,-0.0419377,-0.0006164,-0.0332018,-0.0405158,-0.0001451,-0.0010614,-0.0078815,-0.0113341,-0.0007267,-0.0004596,-0.0078458,-0.0006189,-0.7700114,-0.6567020,-0.0001456,-0.0010659,-0.3853784,-0.3282400,-0.0007296,-0.0004614,-0.0078790
1.3900000,1.3900000,1.3900000,-0.0006098,0.0001126,-0.0417111,-0.0006098,-0.0329460,-0.0402362,-0.0001436,-0.0010499,-0.0078153,-0.0112579,-0.0007188,-0.0004546,-0.0077612,-0.0006122,-0.7671578,-0.6544534,-0.0001440,-0.0010543,-0.3839475,-0.3271169,-0.0007217,-0.0004564,-0.0077938
1.3925000,1.3925000,1.3925000,-0.0006032,0.0001122,-0.0414860,-0.0006032,-0.0326925,-0.0399590,-0.0001420,-0.0010386,-0.0077497,-0.0111823,-0.0007111,-0.0004497,-0.0076776,-0.0006056,-0.7643200,-0.6522164,-0.0001425,-0.0010429,-0.3825247,-0.3259995,-0.0007139,-0.0004515,-0.0077097
1.3950000,1.3950000,1.3950000,-0.0005967,0.0001117,-0.0412626,-0.0005967,-0.0324413,-0.0396843,-0.0001405,-0.0010274,-0.0076848,-0.0111073,-0.0007035,-0.0004449,-0.0075950,-0.0005991,-0.7614979,-0.6499908,-0.0001410,-0.0010317,-0.3811097,-0.3248879,-0.0007062,-0.0004466,-0.0076266
1.3975000,1.3975000,1.3975000,-0.0005903,0.0001113,-0.0410408,-0.0005903,-0.0321925,-0.0394120,-0.0001390,-0.0010164,-0.0076204,-0.0110331,-0.0006959,-0.0004401,-0.0075135,-0.0005926,-0.7586914,-0.6477765,-0.0001394,-0.0010206,-0.3797025,-0.3237819,-0.0006986,-0.0004418,-0.0075446
1.4000000,1.4000000,1.4000000,-0.0005840,0.0001108,-0.0408206,-0.0005840,-0.0319460,-0.0391421,-0.0001375,-0.0010055,-0.0075568,-0.0109595,-0.0006885,-0.0004354,-0.0074330,-0.0005863,-0.7559003,-0.6455736,-0.0001380,-0.0010097,-0.3783032,-0.3226816,-0.0006911,-0.0004371,-0.0074636
1.4025000,1.4025000,1.4025000,-0.0005778,0.0001104,-0.0406019,-0.0005778,-0.0317017,-0.0388747,-0.0001360,-0.0009948,-0.0074937,-0.0108865,-0.0006811,-0.0004308,-0.0073536,-0.0005800,-0.7531246,-0.6433819,-0.0001365,-0.0009988,-0.3769115,-0.3215868,-0.0006837,-0.0004324,-0.0073837
1.4050000,1.4050000,1.4050000,-0.0005716,0.0001100,-0.0403849,-0.0005716,-0.0314597,-0.0386095,-0.0001346,-0.0009841,-0.0074312,-0.0108142,-0.0006738,-0.0004262,-0.0072751,-0.0005738,-0.7503641,-0.6412013,-0.0001350,-0.0009882,-0.3755275,-0.3204977,-0.0006764,-0.0004278,-0.0073047
1.4075000,1.4075000,1.4075000,-0.0005655,0.0001095,-0.0401693,-0.0005655,-0.0312200,-0.0383467,-0.0001332,-0.0009737,-0.0073694,-0.0107425,-0.0006666,-0.0004216,-0.0071975,-0.0005677,-0.7476187,-0.6390317,-0.0001336,-0.0009776,-0.3741512,-0.3194140,-0.0006692,-0.0004232,-0.0072267
1.4100000,1.4100000,1.4100000,-0.0005595,0.0001091,-0.0399553,-0.0005595,-0.0309824,-0.0380862,-0.0001317,-0.0009633,-0.0073081,-0.0106715,-0.0006596,-0.0004171,-0.0071210,-0.0005616,-0.7448883,-0.6368732,-0.0001322,-0.0009672,-0.3727823,-0.3183358,-0.0006621,-0.0004187,-0.0071497
1.4125000,1.4125000,1.4125000,-0.0005536,0.0001087,-0.0397428,-0.0005536,-0.0307470,-0.0378280,-0.0001304,-0.0009531,-0.0072474,-0.0106011,-0.0006526,-0.0004127,-0.0070454,-0.0005556,-0.7421729,-0.6347255,-0.0001308,-0.0009569,-0.3714210,-0.3172630,-0.0006550,-0.0004143,-0.0070736
1.4150000,1.4150000,1.4150000,-0.0005477,0.0001083,-0.0395318,-0.0005477,-0.0305137,-0.0375720,-0.0001290,-0.0009430,-0.0071873,-0.0105313,-0.0006456,-0.0004083,-0.0069707,-0.0005497,-0.7394722,-0.6325887,-0.0001294,-0.0009467,-0.3700671,-0.3161957,-0.0006481,-0.0004099,-0.0069985
1.4175000,1.4175000,1.4175000,-0.0005419,0.0001078,-0.0393223,-0.0005419,-0.0302826,-0.0373183,-0.0001276,-0.0009330,-0.0071278,-0.0104621,-0.0006388,-0.0004040,-0.0068970,-0.0005439,-0.7367862,-0.6304627,-0.0001280,-0.0009367,-0.3687206,-0.3151337,-0.0006412,-0.0004055,-0.0069243
1.4200000,1.4200000,1.4200000,-0.0005362,0.0001074,-0.0391143,-0.0005362,-0.0300536,-0.0370668,-0.0001263,-0.0009231,-0.0070689,-0.0103935,-0.0006321,-0.0003998,-0.0068241,-0.0005382,-0.7341148,-0.6283473,-0.0001266,-0.0009268,-0.3673815,-0.3140771,-0.0006344,-0.0004012,-0.0068510
1.4225000,1.4225000,1.4225000,-0.0005305,0.0001070,-0.0389078,-0.0005305,-0.0298266,-0.0368175,-0.0001249,-0.0009134,-0.0070105,-0.0103255,-0.0006254,-0.0003955,-0.0067522,-0.0005325,-0.7314579,-0.6262426,-0.0001253,-0.0009170,-0.3660496,-0.3130257,-0.0006277,-0.0003970,-0.0067786
1.4250000,1.4250000,1.4250000,-0.0005249,0.0001066,-0.0387027,-0.0005249,-0.0296017,-0.0365703,-0.0001236,-0.0009038,-0.0069527,-0.0102581,-0.0006188,-0.0003914,-0.0066811,-0.0005269,-0.7288153,-0.6241484,-0.0001240,-0.0009073,-0.3647249,-0.3119796,-0.0006211,-0.0003928,-0.0067072
1.4275000,1.4275000,1.4275000,-0.0005194,0.0001062,-0.0384990,-0.0005194,-0.0293789,-0.0363252,-0.0001223,-0.0008943,-0.0068954,-0.0101913,-0.0006123,-0.0003873,-0.0066109,-0.0005213,-0.7261871,-0.6220647,-0.0001227,-0.0008978,-0.3634074,-0.3109388,-0.0006146,-0.0003887,-0.0066366
1.4300000,1.4300000,1.4300000,-0.0005140,0.0001058,-0.0382968,-0.0005140,-0.0291581,-0.0360823,-0.0001210,-0.0008849,-0.0068386,-0.0101251,-0.0006059,-0.0003832,-0.0065416,-0.0005158,-0.7235729,-0.6199914,-0.0001214,-0.0008883,-0.3620971,-0.3099031,-0.0006081,-0.0003846,-0.0065668
1.4325000,1.4325000,1.4325000,-0.0005086,0.0001054,-0.0380960,-0.0005086,-0.0289392,-0.0358415,-0.0001198,-0.0008757,-0.0067824,-0.0100594,-0.0005996,-0.0003792,-0.0064731,-0.0005104,-0.7209729,-0.6179285,-0.0001201,-0.0008790,-0.3607938,-0.3088726,-0.0006017,-0.0003806,-0.0064979
1.4350000,1.4350000,1.4350000,-0.0005033,0.0001050,-0.0378966,-0.0005033,-0.0287224,-0.0356028,-0.0001185,-0.0008665,-0.0067268,-0.0099943,-0.0005933,-0.0003752,-0.0064055,-0.0005051,-0.7183868,-0.6158758,-0.0001189,-0.0008698,-0.3594975,-0.3078472,-0.0005954,-0.0003766,-0.0064299
1.4375000,1.4375000,1.4375000,-0.0004980,0.0001046,-0.0376986,-0.0004980,-0.0285075,-0.0353661,-0.0001173,-0.0008575,-0.0066716,-0.0099298,-0.0005871,-0.0003713,-0.0063386,-0.0004998,-0.7158146,-0.6138333,-0.0001176,-0.0008607,-0.3582082,-0.3068269,-0.0005892,-0.0003726,-0.0063627
1.4400000,1.4400000,1.4400000,-0.0004928,0.0001042,-0.0375019,-0.0004928,-0.0282945,-0.0351314,-0.0001161,-0.0008485,-0.0066170,-0.0098658,-0.0005810,-0.0003674,-0.0062726,-0.0004946,-0.7132561,-0.6118010,-0.0001164,-0.0008517,-0.3569259,-0.3058117,-0.0005831,-0.0003688,-0.0062963
1.4425000,1.4425000,1.4425000,-0.0004877,0.0001038,-0.0373066,-0.0004877,-0.0280834,-0.0348987,-0.0001149,-0.0008397,-0.0065629,-0.0098024,-0.0005749,-0.0003636,-0.0062074,-0.0004895,-0.7107113,-0.6097787,-0.0001152,-0.0008429,-0.3556504,-0.3048015,-0.0005770,-0.0003649,-0.0062307
1.4450000,1.4450000,1.4450000,-0.0004827,0.0001034,-0.0371127,-0.0004827,-0.0278742,-0.0346681,-0.0001137,-0.0008310,-0.0065093,-0.0097395,-0.0005690,-0.0003599,-0.0061430,-0.0004844,-0.7081801,-0.6077664,-0.0001140,-0.0008341,-0.3543817,-0.3037962,-0.0005710,-0.0003611,-0.0061659
1.4475000,1.4475000,1.4475000,-0.0004777,0.0001030,-0.0369201,-0.0004777,-0.0276669,-0.0344394,-0.0001125,-0.0008224,-0.0064562,-0.0096772,-0.0005631,-0.0003561,-0.0060793,-0.0004793,-0.7056623,-0.6057641,-0.0001128,-0.0008255,-0.3531198,-0.3027960,-0.0005651,-0.0003574,-0.0061019
1.4500000,1.4500000,1.4500000,-0.0004727,0.0001026,-0.0367289,-0.0004727,-0.0274615,-0.0342126,-0.0001113,-0.0008139,-0.0064036,-0.0096154,-0.0005573,-0.0003524,-0.0060165,-0.0004744,-0.7031579,-0.6037716,-0.0001116,-0.0008169,-0.3518646,-0.3018006,-0.0005592,-0.0003537,-0.0060387
1.4525000,1.4525000,1.4525000,-0.0004678,0.0001022,-0.0365390,-0.0004678,-0.0272579,-0.0339878,-0.0001102,-0.0008055,-0.0063515,-0.0095541,-0.0005515,-0.0003488,-0.0059544,-0.0004695,-0.7006668,-0.6017890,-0.0001105,-0.0008085,-0.3506161,-0.3008102,-0.0005534,-0.0003500,-0.0059763
1.4550000,1.4550000,1.4550000,-0.0004630,0.0001018,-0.0363504,-0.0004630,-0.0270560,-0.0337649,-0.0001090,-0.0007972,-0.0062998,-0.0094933,-0.0005458,-0.0003452,-0.0058930,-0.0004646,-0.6981889,-0.5998161,-0.0001094,-0.0008001,-0.3493742,-0.2998246,-0.0005477,-0.0003464,-0.0059145
1.4575000,1.4575000,1.4575000,-0.0004583,0.0001014,-0.0361630,-0.0004583,-0.0268560,-0.0335439,-0.0001079,-0.0007890,-0.0062487,-0.0094330,-0.0005402,-0.0003417,-0.0058324,-0.0004598,-0.6957241,-0.5978528,-0.0001082,-0.0007919,-0.3481390,-0.2988438,-0.0005421,-0.0003428,-0.0058536
1.4600000,1.4600000,1.4600000,-0.0004536,0.0001011,-0.0359770,-0.0004536,-0.0266578,-0.0333247,-0.0001068,-0.0007809,-0.0061980,-0.0093733,-0.0005347,-0.0003382,-0.0057724,-0.0004551,-0.6932723,-0.5958992,-0.0001071,-0.0007837,-0.3469102,-0.2978679,-0.0005365,-0.0003393,-0.0057933
1.4625000,1.4625000,1.4625000,-0.0004489,0.0001007,-0.0357922,-0.0004489,-0.0264613,-0.0331074,-0.0001057,-0.0007729,-0.0061478,-0.0093141,-0.0005292,-0.0003347,-0.0057133,-0.0004504,-0.6908335,-0.5939551,-0.0001060,-0.0007757,-0.3456880,-0.2968967,-0.0005310,-0.0003358,-0.0057338
1.4650000,1.4650000,1.4650000,-0.0004443,0.0001003,-0.0356087,-0.0004443,-0.0262665,-0.0328919,-0.0001046,-0.0007650,-0.0060981,-0.0092553,-0.0005238,-0.0003313,-0.0056548,-0.0004458,-0.6884074,-0.5920205,-0.0001049,-0.0007677,-0.3444721,-0.2959302,-0.0005255,-0.0003324,-0.0056750
1.4675000,1.4675000,1.4675000,-0.0004398,0.0000999,-0.0354265,-0.0004398,-0.0260735,-0.0326783,-0.0001036,-0.0007571,-0.0060488,-0.0091971,-0.0005184,-0.0003279,-0.0055970,-0.0004412,-0.6859941,-0.5900954,-0.0001039,-0.0007598,-0.3432627,-0.2949684,-0.0005202,-0.0003290,-0.0056169
1.4700000,1.4700000,1.4700000,-0.0004353,0.0000996,-0.0352455,-0.0004353,-0.0258821,-0.0324664,-0.0001025,-0.0007494,-0.0060000,-0.0091393,-0.0005131,-0.0003245,-0.0055399,-0.0004367,-0.6835934,-0.5881796,-0.0001028,-0.0007521,-0.3420597,-0.2940114,-0.0005148,-0.0003256,-0.0055595
1.4725000,1.4725000,1.4725000,-0.0004309,0.0000992,-0.0350657,-0.0004309,-0.0256925,-0.0322563,-0.0001015,-0.0007418,-0.0059516,-0.0090820,-0.0005079,-0.0003212,-0.0054835,-0.0004323,-0.6812053,-0.5862731,-0.0001017,-0.0007444,-0.3408629,-0.2930589,-0.0005096,-0.0003223,-0.0055028
1.4750000,1.4750000,1.4750000,-0.0004265,0.0000988,-0.0348872,-0.0004265,-0.0255045,-0.0320479,-0.0001004,-0.0007342,-0.0059037,-0.0090252,-0.0005027,-0.0003180,-0.0054277,-0.0004279,-0.6788296,-0.5843759,-0.0001007,-0.0007368,-0.3396725,-0.2921111,-0.0005044,-0.0003190,-0.0054468
1.4775000,1.4775000,1.4775000,-0.0004221,0.0000985,-0.0347098,-0.0004221,-0.0253181,-0.0318413,-0.0000994,-0.0007268,-0.0058562,-0.0089689,-0.0004976,-0.0003147,-0.0053726,-0.0004235,-0.6764663,-0.5824878,-0.0000997,-0.0007293,-0.3384882,-0.2911678,-0.0004993,-0.0003158,-0.0053914
1.4800000,1.4800000,1.4800000,-0.0004179,0.0000981,-0.0345337,-0.0004179,-0.0251334,-0.0316365,-0.0000984,-0.0007194,-0.0058092,-0.0089131,-0.0004926,-0.0003115,-0.0053182,-0.0004192,-0.6741154,-0.5806089,-0.0000987,-0.0007219,-0.3373101,-0.2902291,-0.0004942,-0.0003126,-0.0053367
1.4825000,1.4825000,1.4825000,-0.0004136,0.0000977,-0.0343588,-0.0004136,-0.0249503,-0.0314333,-0.0000974,-0.0007122,-0.0057626,-0.0088577,-0.0004876,-0.0003084,-0.0052644,-0.0004150,-0.6717766,-0.5787390,-0.0000977,-0.0007146,-0.3361382,-0.2892950,-0.0004892,-0.0003094,-0.0052826
1.4850000,1.4850000,1.4850000,-0.0004095,0.0000974,-0.0341850,-0.0004095,-0.0247688,-0.0312318,-0.0000964,-0.0007050,-0.0057164,-0.0088027,-0.0004827,-0.0003053,-0.0052113,-0.0004108,-0.6694500,-0.5768782,-0.0000967,-0.0007074,-0.3349723,-0.2883653,-0.0004843,-0.0003063,-0.0052292
1.4875000,1.4875000,1.4875000,-0.0004053,0.0000970,-0.0340124,-0.0004053,-0.0245889,-0.0310320,-0.0000955,-0.0006979,-0.0056706,-0.0087483,-0.0004778,-0.0003022,-0.0051587,-0.0004066,-0.6671354,-0.5750263,-0.0000957,-0.0007002,-0.3338125,-0.2874401,-0.0004794,-0.0003032,-0.0051764
1.4900000,1.4900000,1.4900000,-0.0004013,0.0000967,-0.0338410,-0.0004013,-0.0244105,-0.0308338,-0.0000945,-0.0006908,-0.0056252,-0.0086942,-0.0004730,-0.0002992,-0.0051068,-0.0004025,-0.6648327,-0.5731833,-0.0000948,-0.0006932,-0.3326588,-0.2865193,-0.0004745,-0.0003001,-0.0051242
1.4925000,1.4925000,1.4925000,-0.0003972,0.0000963,-0.0336707,-0.0003972,-0.0242337,-0.0306373,-0.0000936,-0.0006839,-0.0055803,-0.0086407,-0.0004683,-0.0002962,-0.0050555,-0.0003985,-0.6625420,-0.5713491,-0.0000938,-0.0006862,-0.3315109,-0.2856030,-0.0004698,-0.0002971,-0.0050726
1.4950000,1.4950000,1.4950000,-0.0003932,0.0000959,-0.0335015,-0.0003932,-0.0240584,-0.0304424,-0.0000926,-0.0006770,-0.0055358,-0.0085875,-0.0004636,-0.0002932,-0.0050048,-0.0003945,-0.6602630,-0.5695237,-0.0000929,-0.0006793,-0.3303691,-0.2846910,-0.0004650,-0.0002941,-0.0050217
1.4975000,1.4975000,1.4975000,-0.0003893,0.0000956,-0.0333335,-0.0003893,-0.0238847,-0.0302491,-0.0000917,-0.0006703,-0.0054917,-0.0085348,-0.0004589,-0.0002903,-0.0049547,-0.0003905,-0.6579958,-0.5677070,-0.0000919,-0.0006725,-0.3292331,-0.2837834,-0.0004604,-0.0002912,-0.0049713
1.5000000,1.5000000,1.5000000,-0.0003854,0.0000952,-0.0331667,-0.0003854,-0.0237124,-0.0300574,-0.0000908,-0.0006636,-0.0054479,-0.0084825,-0.0004543,-0.0002874,-0.0049052,-0.0003866,-0.6557402,-0.5658990,-0.0000910,-0.0006658,-0.3281029,-0.2828801,-0.0004558,-0.0002883,-0.0049215
1.5025000,1.5025000,1.5025000,-0.0003816,0.0000949,-0.0330009,-0.0003816,-0.0235416,-0.0298672,-0.0000899,-0.0006569,-0.0054046,-0.0084307,-0.0004498,-0.0002845,-0.0048562,-0.0003828,-0.6534962,-0.5640997,-0.0000901,-0.0006591,-0.3269786,-0.2819811,-0.0004512,-0.0002854,-0.0048723
1.5050000,1.5050000,1.5050000,-0.0003778,0.0000946,-0.0328362,-0.0003778,-0.0233723,-0.0296786,-0.0000890,-0.0006504,-0.0053617,-0.0083793,-0.0004453,-0.0002817,-0.0048078,-0.0003789,-0.6512636,-0.5623088,-0.0000892,-0.0006525,-0.3258600,-0.2810863,-0.0004467,-0.0002825,-0.0048237
1.5075000,1.5075000,1.5075000,-0.0003740,0.0000942,-0.0326726,-0.0003740,-0.0232045,-0.0294916,-0.0000881,-0.0006439,-0.0053191,-0.0083283,-0.0004409,-0.0002789,-0.0047600,-0.0003752,-0.6490424,-0.5605265,-0.0000883,-0.0006460,-0.3247471,-0.2801959,-0.0004423,-0.0002797,-0.0047756
1.5100000,1.5100000,1.5100000,-0.0003703,0.0000939,-0.0325101,-0.0003703,-0.0230381,-0.0293061,-0.0000872,-0.0006375,-0.0052770,-0.0082777,-0.0004365,-0.0002761,-0.0047127,-0.0003714,-0.6468326,-0.5587527,-0.0000874,-0.0006396,-0.3236400,-0.2793096,-0.0004379,-0.0002769,-0.0047281
1.5125000,1.5125000,1.5125000,-0.0003666,0.0000935,-0.0323487,-0.0003666,-0.0228731,-0.0291221,-0.0000864,-0.0006312,-0.0052352,-0.0082275,-0.0004322,-0.0002733,-0.0046660,-0.0003678,-0.6446340,-0.5569872,-0.0000866,-0.0006333,-0.3225384,-0.2784275,-0.0004335,-0.0002742,-0.0046812
1.5150000,1.5150000,1.5150000,-0.0003630,0.0000932,-0.0321884,-0.0003630,-0.0227095,-0.0289396,-0.0000855,-0.0006250,-0.0051938,-0.0081778,-0.0004279,-0.0002706,-0.0046198,-0.0003641,-0.6424466,-0.5552301,-0.0000857,-0.0006270,-0.3214425,-0.2775496,-0.0004292,-0.0002715,-0.0046348
1.5175000,1.5175000,1.5175000,-0.0003594,0.0000929,-0.0320291,-0.0003594,-0.0225473,-0.0287585,-0.0000847,-0.0006188,-0.0051527,-0.0081284,-0.0004237,-0.0002680,-0.0045742,-0.0003605,-0.6402703,-0.5534812,-0.0000849,-0.0006208,-0.3203522,-0.2766758,-0.0004250,-0.0002688,-0.0045889
1.5200000,1.5200000,1.5200000,-0.0003559,0.0000925,-0.0318709,-0.0003559,-0.0223865,-0.0285790,-0.0000838,-0.0006127,-0.0051121,-0.0080794,-0.0004195,-0.0002653,-0.0045291,-0.0003569,-0.6381049,-0.5517406,-0.0000840,-0.0006146,-0.3192674,-0.2758062,-0.0004208,-0.0002661,-0.0045436
1.5225000,1.5225000,1.5225000,-0.0003524,0.0000922,-0.0317137,-0.0003524,-0.0222271,-0.0284009,-0.0000830,-0.0006066,-0.0050718,-0.0080309,-0.0004154,-0.0002627,-0.0044845,-0.0003534,-0.6359506,-0.5500082,-0.0000832,-0.0006086,-0.3181881,-0.2749406,-0.0004166,-0.0002635,-0.0044987
1.5250000,1.5250000,1.5250000,-0.0003489,0.0000919,-0.0315575,-0.0003489,-0.0220690,-0.0282242,-0.0000822,-0.0006007,-0.0050318,-0.0079827,-0.0004113,-0.0002601,-0.0044404,-0.0003499,-0.6338071,-0.5482840,-0.0000824,-0.0006026,-0.3171143,-0.2740791,-0.0004125,-0.0002609,-0.0044544
1.5275000,1.5275000,1.5275000,-0.0003455,0.0000915,-0.0314024,-0.0003455,-0.0219123,-0.0280489,-0.0000814,-0.0005948,-0.0049922,-0.0079349,-0.0004073,-0.0002576,-0.0043968,-0.0003465,-0.6316744,-0.5465678,-0.0000816,-0.0005967,-0.3160459,-0.2732216,-0.0004085,-0.0002583,-0.0044106
1.5300000,1.5300000,1.5300000,-0.0003421,0.0000912,-0.0312482,-0.0003421,-0.0217569,-0.0278751,-0.0000806,-0.0005890,-0.0049530,-0.0078875,-0.0004033,-0.0002551,-0.0043537,-0.0003431,-0.6295525,-0.5448597,-0.0000808,-0.0005908,-0.3149828,-0.2723682,-0.0004045,-0.0002558,-0.0043674
1.5325000,1.5325000,1.5325000,-0.0003387,0.0000909,-0.0310951,-0.0003387,-0.0216028,-0.0277027,-0.0000798,-0.0005832,-0.0049141,-0.0078405,-0.0003993,-0.0002526,-0.0043111,-0.0003397,-0.6274411,-0.5431595,-0.0000800,-0.0005850,-0.3139252,-0.2715187,-0.0004005,-0.0002533,-0.0043246
1.5350000,1.5350000,1.5350000,-0.0003354,0.0000906,-0.0309430,-0.0003354,-0.0214500,-0.0275316,-0.0000790,-0.0005775,-0.0048755,-0.0077938,-0.0003954,-0.0002501,-0.0042690,-0.0003364,-0.6253404,-0.5414673,-0.0000792,-0.0005793,-0.3128728,-0.2706732,-0.0003966,-0.0002508,-0.0042822
1.5375000,1.5375000,1.5375000,-0.0003322,0.0000902,-0.0307919,-0.0003322,-0.0212985,-0.0273619,-0.0000782,-0.0005719,-0.0048373,-0.0077475,-0.0003916,-0.0002477,-0.0042274,-0.0003331,-0.6232502,-0.5397830,-0.0000784,-0.0005736,-0.3118257,-0.2698316,-0.0003927,-0.0002484,-0.0042404
1.5400000,1.5400000,1.5400000,-0.0003289,0.0000899,-0.0306417,-0.0003289,-0.0211483,-0.0271936,-0.0000775,-0.0005663,-0.0047995,-0.0077016,-0.0003878,-0.0002452,-0.0041862,-0.0003299,-0.6211705,-0.5381065,-0.0000777,-0.0005680,-0.3107839,-0.2689939,-0.0003889,-0.0002460,-0.0041991
1.5425000,1.5425000,1.5425000,-0.0003257,0.0000896,-0.0304926,-0.0003257,-0.0209994,-0.0270266,-0.0000767,-0.0005608,-0.0047619,-0.0076561,-0.0003840,-0.0002429,-0.0041455,-0.0003267,-0.6191011,-0.5364378,-0.0000769,-0.0005625,-0.3097472,-0.2681602,-0.0003851,-0.0002436,-0.0041582
1.5450000,1.5450000,1.5450000,-0.0003226,0.0000893,-0.0303444,-0.0003226,-0.0208517,-0.0268609,-0.0000760,-0.0005553,-0.0047247,-0.0076109,-0.0003803,-0.0002405,-0.0041053,-0.0003235,-0.6170420,-0.5347768,-0.0000762,-0.0005570,-0.3087158,-0.2673302,-0.0003814,-0.0002412,-0.0041178
1.5475000,1.5475000,1.5475000,-0.0003195,0.0000890,-0.0301971,-0.0003195,-0.0207052,-0.0266966,-0.0000753,-0.0005500,-0.0046879,-0.0075661,-0.0003766,-0.0002382,-0.0040655,-0.0003204,-0.6149931,-0.5331235,-0.0000754,-0.0005516,-0.3076895,-0.2665042,-0.0003777,-0.0002389,-0.0040778
1.5500000,1.5500000,1.5500000,-0.0003164,0.0000887,-0.0300508,-0.0003164,-0.0205599,-0.0265336,-0.0000745,-0.0005446,-0.0046513,-0.0075216,-0.0003729,-0.0002359,-0.0040262,-0.0003173,-0.6129545,-0.5314779,-0.0000747,-0.0005463,-0.3066683,-0.2656819,-0.0003740,-0.0002365,-0.0040383
1.5525000,1.5525000,1.5525000,-0.0003133,0.0000883,-0.0299055,-0.0003133,-0.0204159,-0.0263718,-0.0000738,-0.0005394,-0.0046151,-0.0074775,-0.0003693,-0.0002336,-0.0039873,-0.0003142,-0.6109259,-0.5298399,-0.0000740,-0.0005410,-0.3056521,-0.2648635,-0.0003704,-0.0002343,-0.0039993
1.5550000,1.5550000,1.5550000,-0.0003103,0.0000880,-0.0297611,-0.0003103,-0.0202731,-0.0262113,-0.0000731,-0.0005342,-0.0045792,-0.0074337,-0.0003658,-0.0002313,-0.0039488,-0.0003112,-0.6089073,-0.5282094,-0.0000733,-0.0005358,-0.3046410,-0.2640488,-0.0003668,-0.0002320,-0.0039606
1.5575000,1.5575000,1.5575000,-0.0003073,0.0000877,-0.0296176,-0.0003073,-0.0201314,-0.0260521,-0.0000724,-0.0005290,-0.0045436,-0.0073902,-0.0003623,-0.0002291,-0.0039108,-0.0003082,-0.6068988,-0.5265864,-0.0000726,-0.0005306,-0.3036349,-0.2632378,-0.0003633,-0.0002298,-0.0039225
1.5600000,1.5600000,1.5600000,-0.0003043,0.0000874,-0.0294751,-0.0003043,-0.0199910,-0.0258942,-0.0000717,-0.0005240,-0.0045083,-0.0073471,-0.0003588,-0.0002269,-0.0038732,-0.0003052,-0.6049001,-0.5249709,-0.0000719,-0.0005255,-0.3026338,-0.2624306,-0.0003598,-0.0002275,-0.0038847
1.5625000,1.5625000,1.5625000,-0.0003014,0.0000871,-0.0293334,-0.0003014,-0.0198517,-0.0257375,-0.0000710,-0.0005189,-0.0044733,-0.0073044,-0.0003553,-0.0002247,-0.0038361,-0.0003023,-0.6029113,-0.5233628,-0.0000712,-0.0005205,-0.3016377,-0.2616271,-0.0003563,-0.0002254,-0.0038474
